experiment,experiment_type,feature_set,holdout_size_P,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-13_sub-29_sub-40_sub-45_sub-53,task_XGBoost_17_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.47178631051752923,0.888015717092338
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-13_sub-29_sub-40_sub-45_sub-53,task_XGBoost_17_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5732888146911519,1.0
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-13_sub-29_sub-40_sub-45_sub-53,task_XGBoost_17_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6080133555926545,0.9798383200747206
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-12_sub-28_sub-34_sub-41_sub-49_sub-50,task_XGBoost_8_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5152786099460755,0.9772682863284049
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-12_sub-28_sub-34_sub-41_sub-49_sub-50,task_XGBoost_8_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5092869982025164,0.8844525499902299
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-12_sub-28_sub-34_sub-41_sub-49_sub-50,task_XGBoost_8_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6198322348711803,0.999967433074969
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-25_sub-28_sub-32_sub-42_sub-60_sub-61,task_XGBoost_22_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.45235740191229806,0.9785559962593918
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-25_sub-28_sub-32_sub-42_sub-60_sub-61,task_XGBoost_22_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5272007912957468,0.9999355067556673
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-25_sub-28_sub-32_sub-42_sub-60_sub-61,task_XGBoost_22_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.47675568743818003,0.8844925994002129
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-11_sub-22_sub-23_sub-43_sub-64_sub-65,task_XGBoost_5_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5049284578696344,0.9811968024855173
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-11_sub-22_sub-23_sub-43_sub-64_sub-65,task_XGBoost_5_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4944356120826709,0.8906113466455226
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-11_sub-22_sub-23_sub-43_sub-64_sub-65,task_XGBoost_5_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5278219395866455,1.0
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-20_sub-35_sub-37_sub-45_sub-53,task_XGBoost_27_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5533854166666666,0.9998062766369624
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-20_sub-35_sub-37_sub-45_sub-53,task_XGBoost_27_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6416015625,0.8798269404623531
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-20_sub-35_sub-37_sub-45_sub-53,task_XGBoost_27_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6458333333333334,0.978690430065866
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-29_sub-31_sub-43_sub-44_sub-56,task_XGBoost_13_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5764599638771825,0.9807629711607317
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-29_sub-31_sub-43_sub-44_sub-56,task_XGBoost_13_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5279951836243227,0.8952216652561682
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-29_sub-31_sub-43_sub-44_sub-56,task_XGBoost_13_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5960264900662252,0.9999349000716099
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-33_sub-35_sub-38_sub-40_sub-61,task_XGBoost_19_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4513888888888889,0.9828820116054159
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-33_sub-35_sub-38_sub-40_sub-61,task_XGBoost_19_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.45866402116402116,0.9999032882011606
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-33_sub-35_sub-38_sub-40_sub-61,task_XGBoost_19_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.45006613756613756,0.8940038684719536
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-11_sub-34_sub-45_sub-54_sub-64,task_XGBoost_32_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.518019429645879,0.9782192979613004
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-11_sub-34_sub-45_sub-54_sub-64,task_XGBoost_32_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6277029144468819,0.8802385505461381
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-11_sub-34_sub-45_sub-54_sub-64,task_XGBoost_32_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5189595738013162,0.9999675882410138
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-25_sub-27_sub-41_sub-54_sub-63,task_XGBoost_35_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4693553509050492,0.9735555915196634
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-25_sub-27_sub-41_sub-54_sub-63,task_XGBoost_35_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5839949190219117,0.9997734261207315
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-25_sub-27_sub-41_sub-54_sub-63,task_XGBoost_35_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49031438551921247,0.8879430328532125
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-18_sub-36_sub-39_sub-40_sub-55,task_XGBoost_45_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6547870733917246,0.9799563986594215
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-18_sub-36_sub-39_sub-40_sub-55,task_XGBoost_45_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5282392026578073,0.8846516773500798
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-18_sub-36_sub-39_sub-40_sub-55,task_XGBoost_45_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4729688915735427,0.9998698467445417
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-22_sub-23_sub-24_sub-39_sub-40_sub-46,task_XGBoost_21_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.506168933881683,0.8896156461483664
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-22_sub-23_sub-24_sub-39_sub-40_sub-46,task_XGBoost_21_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.53685542549826,1.0
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-22_sub-23_sub-24_sub-39_sub-40_sub-46,task_XGBoost_21_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5302119582410629,0.9777871320791374
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-14_sub-26_sub-38_sub-42_sub-60,task_XGBoost_43_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48959304131717923,0.9836820762368208
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-14_sub-26_sub-38_sub-42_sub-60,task_XGBoost_43_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.49642746194470333,0.9999351175993512
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-14_sub-26_sub-38_sub-42_sub-60,task_XGBoost_43_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4914569742155949,0.888110300081103
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-13_sub-18_sub-48_sub-54_sub-60,task_XGBoost_41_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4984413965087282,0.8788104812556752
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-13_sub-18_sub-48_sub-54_sub-60,task_XGBoost_41_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5910224438902744,0.9999675703722921
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-13_sub-18_sub-48_sub-54_sub-60,task_XGBoost_41_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5062344139650873,0.9742184459722403
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-24_sub-36_sub-39_sub-52_sub-59,task_XGBoost_12_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5271056661562021,0.9812209623444557
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-24_sub-36_sub-39_sub-52_sub-59,task_XGBoost_12_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5185298621745789,0.890737190941876
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-24_sub-36_sub-39_sub-52_sub-59,task_XGBoost_12_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5344563552833078,0.9999675103154748
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-8_sub-16_sub-38_sub-61_sub-65,task_XGBoost_31_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4874843554443054,0.9999027489626556
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-8_sub-16_sub-38_sub-61_sub-65,task_XGBoost_31_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4793491864831039,0.889166234439834
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-8_sub-16_sub-38_sub-61_sub-65,task_XGBoost_31_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4793491864831039,0.9792206950207469
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-14_sub-27_sub-32_sub-45_sub-47_sub-62,task_XGBoost_10_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5943661971830986,0.9999675840383805
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-14_sub-27_sub-32_sub-45_sub-47_sub-62,task_XGBoost_10_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6644757433489827,0.8807740931634737
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-14_sub-27_sub-32_sub-45_sub-47_sub-62,task_XGBoost_10_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6575899843505477,0.9803559272585821
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-18_sub-33_sub-35_sub-41_sub-51_sub-55,task_XGBoost_16_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5097339390006489,0.8753956462760804
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-18_sub-33_sub-35_sub-41_sub-51_sub-55,task_XGBoost_16_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5541855937702791,0.9999031070344293
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-18_sub-33_sub-35_sub-41_sub-51_sub-55,task_XGBoost_16_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5100584036340039,0.9734836250888186
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-13_sub-18_sub-32_sub-44_sub-58_sub-65,task_XGBoost_9_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5048331774243842,0.9767811395401628
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-13_sub-18_sub-32_sub-44_sub-58_sub-65,task_XGBoost_9_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5014031805425632,0.8827382689626099
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-13_sub-18_sub-32_sub-44_sub-58_sub-65,task_XGBoost_9_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6351730589335828,0.9999027142718163
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-6_sub-16_sub-32_sub-39_sub-46_sub-55,task_XGBoost_37_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5181550539744848,0.8840804208216348
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-6_sub-16_sub-32_sub-39_sub-46_sub-55,task_XGBoost_37_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5279685966633955,0.9999677284022332
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-6_sub-16_sub-32_sub-39_sub-46_sub-55,task_XGBoost_37_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5659142950605168,0.9770871655855682
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-14_sub-26_sub-38_sub-41_sub-52,task_XGBoost_42_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5215782983970407,0.9852597402597403
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-14_sub-26_sub-38_sub-41_sub-52,task_XGBoost_42_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6525893958076449,0.9999675324675324
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-7_sub-14_sub-26_sub-38_sub-41_sub-52,task_XGBoost_42_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4941430332922318,0.8915584415584416
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-28_sub-35_sub-41_sub-49_sub-57,task_XGBoost_29_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4813872096722876,0.9755994951619689
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-28_sub-35_sub-41_sub-49_sub-57,task_XGBoost_29_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.48234171174037543,0.8737257693925763
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-28_sub-35_sub-41_sub-49_sub-57,task_XGBoost_29_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5949729557747375,0.9999352771754959
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-5_sub-21_sub-39_sub-49_sub-58,task_XGBoost_30_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6139740752450206,0.9999676176289628
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-5_sub-21_sub-39_sub-49_sub-58,task_XGBoost_30_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6288333860259248,0.8827758168453094
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-5_sub-21_sub-39_sub-49_sub-58,task_XGBoost_30_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5169143218463484,0.9789838411968524
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-10_sub-30_sub-36_sub-43_sub-46_sub-52,task_XGBoost_4_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5692073170731707,0.9787413860356261
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-10_sub-30_sub-36_sub-43_sub-46_sub-52,task_XGBoost_4_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6,0.8939344688597062
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-10_sub-30_sub-36_sub-43_sub-46_sub-52,task_XGBoost_4_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5762195121951219,1.0
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-24_sub-34_sub-41_sub-45_sub-58,task_XGBoost_11_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5491363907087552,0.9998696473962068
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-24_sub-34_sub-41_sub-45_sub-58,task_XGBoost_11_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5318642048838594,0.8736231506224337
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-15_sub-24_sub-34_sub-41_sub-45_sub-58,task_XGBoost_11_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5568790946992257,0.9718112494297073
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-11_sub-23_sub-38_sub-43_sub-64,task_XGBoost_26_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6223731005496282,1.0
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-11_sub-23_sub-38_sub-43_sub-64,task_XGBoost_26_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4823795667636599,0.8869180317275693
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-4_sub-11_sub-23_sub-38_sub-43_sub-64,task_XGBoost_26_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5379890074361461,0.9789344447675358
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-6_sub-11_sub-50_sub-59_sub-64,task_XGBoost_20_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.3789363191042687,0.8926441351888668
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-6_sub-11_sub-50_sub-59_sub-64,task_XGBoost_20_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4258222533240028,1.0
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-1_sub-6_sub-11_sub-50_sub-59_sub-64,task_XGBoost_20_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4310706787963611,0.980568203681139
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-16_sub-26_sub-45_sub-53_sub-59,task_XGBoost_33_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5115178289681287,0.9772307692307692
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-16_sub-26_sub-45_sub-53_sub-59,task_XGBoost_33_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5099400441779741,0.8810364372469636
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-5_sub-16_sub-26_sub-45_sub-53_sub-59,task_XGBoost_33_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5257178920795204,0.9999352226720648
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-8_sub-10_sub-34_sub-37_sub-43_sub-60,task_XGBoost_47_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5826137017846862,1.0
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-8_sub-10_sub-34_sub-37_sub-43_sub-60,task_XGBoost_47_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6090961427748992,0.8871769708864901
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-8_sub-10_sub-34_sub-37_sub-43_sub-60,task_XGBoost_47_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5958549222797928,0.9817795224075891
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-6_sub-11_sub-27_sub-47_sub-49_sub-52,task_XGBoost_36_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.47433264887063653,0.8805989332305122
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-6_sub-11_sub-27_sub-47_sub-49_sub-52,task_XGBoost_36_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4647501711156742,0.999903605166763
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-6_sub-11_sub-27_sub-47_sub-49_sub-52,task_XGBoost_36_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6167008898015058,0.9799498746867168
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-10_sub-18_sub-25_sub-41_sub-53_sub-62,task_XGBoost_0_6393,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5274570543508871,0.88335027711278
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-10_sub-18_sub-25_sub-41_sub-53_sub-62,task_XGBoost_0_2004,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.5125316812165587,0.9999016167645033
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-10_sub-18_sub-25_sub-41_sub-53_sub-62,task_XGBoost_0_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.6203886229231202,0.97714229495294
PCA_L_6_Random,LPSO_Random_50,PCA,6,XGBoost,sub-2_sub-11_sub-19_sub-41_sub-62_sub-63,task_XGBoost_24_3835,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",0.4957395009129641,0.9777618830873269
